id,name,image,detail,category_id,price,stock,status,create_time,update_time
4247,Chicken Sandwich,http://127.0.0.1:8080/images/4247.png,Treat yourself to one of our tempting yet affordable Chicken Sandwich.  It make for a quick and tasty meal treat.,6,1189,135,1,2023/1/1 9:00,2023/1/1 9:00
4248,Double Cheese & Ham Sandwich,http://127.0.0.1:8080/images/4248.png,Treat yourself to one of our tempting yet affordable Double Cheese & Ham Sandwich.  It make for a quick and tasty meal treat.,32,532,62,1,2023/1/1 9:00,2023/1/1 9:00
4249,Coconut Cream Puff with Oreo Cookies,http://127.0.0.1:8080/images/4249.png,Treat yourself to one of our tempting yet affordable Coconut Cream Puff with Oreo Cookies.  It make for a quick and tasty meal treat.,43,727,487,1,2023/1/1 9:00,2023/1/1 9:00
4250,Chicken Sandwich,http://127.0.0.1:8080/images/4250.png,Treat yourself to one of our tempting yet affordable Chicken Sandwich.  It make for a quick and tasty meal treat.,6,801,340,1,2023/1/1 9:00,2023/1/1 9:00
4251,Tiramisu cup,http://127.0.0.1:8080/images/4251.png,Treat yourself to one of our tempting yet affordable Tiramisu cup.  It make for a quick and tasty meal treat.,60,2148,241,0,2023/1/1 9:00,2023/1/1 9:00
4252,"Bacon, Sausage & Egg Wrap",http://127.0.0.1:8080/images/4252.png,"Treat yourself to one of our tempting yet affordable Bacon, Sausage & Egg Wrap.  It make for a quick and tasty meal treat.",64,658,304,1,2023/1/1 9:00,2023/1/1 9:00
4253,Donuts,http://127.0.0.1:8080/images/4253.png,Treat yourself to one of our tempting yet affordable Donuts.  It make for a quick and tasty meal treat.,56,1791,136,1,2023/1/1 9:00,2023/1/1 9:00
4254,Hot Teas,http://127.0.0.1:8080/images/4254.png,Treat yourself to one of our tempting yet affordable Hot Teas.  It make for a quick and tasty meal treat.,95,2979,347,1,2023/1/1 9:00,2023/1/1 9:00
4255,Coffee Frappuccino,http://127.0.0.1:8080/images/4255.png,Treat yourself to one of our tempting yet affordable Coffee Frappuccino.  It make for a quick and tasty meal treat.,33,2394,186,1,2023/1/1 9:00,2023/1/1 9:00
4256,Cheese Hot Dog,http://127.0.0.1:8080/images/4256.png,Treat yourself to one of our tempting yet affordable Cheese Hot Dog.  It make for a quick and tasty meal treat.,30,1177,365,1,2023/1/1 9:00,2023/1/1 9:00
4257,Wireless Bluetooth Earbuds,http://127.0.0.1:8080/images/4257.png,Treat yourself to one of our tempting yet affordable Wireless Bluetooth Earbuds.  It make for a quick and tasty meal treat.,20,2259,238,0,2023/1/1 9:00,2023/1/1 9:00
4258,Double Cheese & Ham Sandwich,http://127.0.0.1:8080/images/4258.png,Treat yourself to one of our tempting yet affordable Double Cheese & Ham Sandwich.  It make for a quick and tasty meal treat.,76,2994,462,1,2023/1/1 9:00,2023/1/1 9:00
4259,Organic Green Tea,http://127.0.0.1:8080/images/4259.png,Treat yourself to one of our tempting yet affordable Organic Green Tea.  It make for a quick and tasty meal treat.,12,2502,58,1,2023/1/1 9:00,2023/1/1 9:00
4260,Organic Green Tea,http://127.0.0.1:8080/images/4260.png,Treat yourself to one of our tempting yet affordable Organic Green Tea.  It make for a quick and tasty meal treat.,71,2741,409,1,2023/1/1 9:00,2023/1/1 9:00
4261,Awayuki Strawberry Mini Cream Puff,http://127.0.0.1:8080/images/4261.png,Treat yourself to one of our tempting yet affordable Awayuki Strawberry Mini Cream Puff.  It make for a quick and tasty meal treat.,34,1784,110,1,2023/1/1 9:00,2023/1/1 9:00
4262,Classic Hot Dog,http://127.0.0.1:8080/images/4262.png,Treat yourself to one of our tempting yet affordable Classic Hot Dog.  It make for a quick and tasty meal treat.,58,2634,122,1,2023/1/1 9:00,2023/1/1 9:00
4263,Basque Cheese Cake,http://127.0.0.1:8080/images/4263.png,Treat yourself to one of our tempting yet affordable Basque Cheese Cake.  It make for a quick and tasty meal treat.,39,2459,184,1,2023/1/1 9:00,2023/1/1 9:00
4264,Coconut Cream Puff with Oreo Cookies,http://127.0.0.1:8080/images/4264.png,Treat yourself to one of our tempting yet affordable Coconut Cream Puff with Oreo Cookies.  It make for a quick and tasty meal treat.,67,1692,137,1,2023/1/1 9:00,2023/1/1 9:00
4265,Hot Teas,http://127.0.0.1:8080/images/4265.png,Treat yourself to one of our tempting yet affordable Hot Teas.  It make for a quick and tasty meal treat.,69,1894,72,0,2023/1/1 9:00,2023/1/1 9:00
4266,Chicken Sandwich,http://127.0.0.1:8080/images/4266.png,Treat yourself to one of our tempting yet affordable Chicken Sandwich.  It make for a quick and tasty meal treat.,94,301,176,0,2023/1/1 9:00,2023/1/1 9:00
4267,BBQ Pork Skewer,http://127.0.0.1:8080/images/4267.png,Treat yourself to one of our tempting yet affordable BBQ Pork Skewer.  It make for a quick and tasty meal treat.,15,1320,75,1,2023/1/1 9:00,2023/1/1 9:00
4268,Wireless Bluetooth Earbuds,http://127.0.0.1:8080/images/4268.png,Treat yourself to one of our tempting yet affordable Wireless Bluetooth Earbuds.  It make for a quick and tasty meal treat.,87,1308,343,1,2023/1/1 9:00,2023/1/1 9:00
4269,Chicken Sandwich,http://127.0.0.1:8080/images/4269.png,Treat yourself to one of our tempting yet affordable Chicken Sandwich.  It make for a quick and tasty meal treat.,31,1088,56,1,2023/1/1 9:00,2023/1/1 9:00
4270,Chocolate Cookies,http://127.0.0.1:8080/images/4270.png,Treat yourself to one of our tempting yet affordable Chocolate Cookies.  It make for a quick and tasty meal treat.,71,875,304,1,2023/1/1 9:00,2023/1/1 9:00
4271,Expresso,http://127.0.0.1:8080/images/4271.png,Treat yourself to one of our tempting yet affordable Expresso.  It make for a quick and tasty meal treat.,86,1775,120,1,2023/1/1 9:00,2023/1/1 9:00
4272,Double Cheese & Ham Sandwich,http://127.0.0.1:8080/images/4272.png,Treat yourself to one of our tempting yet affordable Double Cheese & Ham Sandwich.  It make for a quick and tasty meal treat.,95,1268,188,1,2023/1/1 9:00,2023/1/1 9:00
4273,Organic Green Tea,http://127.0.0.1:8080/images/4273.png,Treat yourself to one of our tempting yet affordable Organic Green Tea.  It make for a quick and tasty meal treat.,54,175,209,1,2023/1/1 9:00,2023/1/1 9:00
4274,Cold Teas,http://127.0.0.1:8080/images/4274.png,Treat yourself to one of our tempting yet affordable Cold Teas.  It make for a quick and tasty meal treat.,25,2505,188,0,2023/1/1 9:00,2023/1/1 9:00
4275,Milk Cream Roll Cake,http://127.0.0.1:8080/images/4275.png,Treat yourself to one of our tempting yet affordable Milk Cream Roll Cake.  It make for a quick and tasty meal treat.,64,1992,72,1,2023/1/1 9:00,2023/1/1 9:00
4276,Donuts,http://127.0.0.1:8080/images/4276.png,Treat yourself to one of our tempting yet affordable Donuts.  It make for a quick and tasty meal treat.,86,2550,218,0,2023/1/1 9:00,2023/1/1 9:00
4277,Donuts,http://127.0.0.1:8080/images/4277.png,Treat yourself to one of our tempting yet affordable Donuts.  It make for a quick and tasty meal treat.,76,801,494,1,2023/1/1 9:00,2023/1/1 9:00
4278,Original Toast,http://127.0.0.1:8080/images/4278.png,Treat yourself to one of our tempting yet affordable Original Toast.  It make for a quick and tasty meal treat.,98,876,162,1,2023/1/1 9:00,2023/1/1 9:00
4279,"Bacon, Sausage & Egg Wrap",http://127.0.0.1:8080/images/4279.png,"Treat yourself to one of our tempting yet affordable Bacon, Sausage & Egg Wrap.  It make for a quick and tasty meal treat.",45,374,424,1,2023/1/1 9:00,2023/1/1 9:00
4280,Spaghetti with Meat Sauce,http://127.0.0.1:8080/images/4280.png,Treat yourself to one of our tempting yet affordable Spaghetti with Meat Sauce.  It make for a quick and tasty meal treat.,85,2940,90,0,2023/1/1 9:00,2023/1/1 9:00
4281,Coconut Cream Puff with Oreo Cookies,http://127.0.0.1:8080/images/4281.png,Treat yourself to one of our tempting yet affordable Coconut Cream Puff with Oreo Cookies.  It make for a quick and tasty meal treat.,20,2648,183,1,2023/1/1 9:00,2023/1/1 9:00
4282,Coffee Frappuccino,http://127.0.0.1:8080/images/4282.png,Treat yourself to one of our tempting yet affordable Coffee Frappuccino.  It make for a quick and tasty meal treat.,15,1677,397,1,2023/1/1 9:00,2023/1/1 9:00
4283,"Bacon, Sausage & Egg Wrap",http://127.0.0.1:8080/images/4283.png,"Treat yourself to one of our tempting yet affordable Bacon, Sausage & Egg Wrap.  It make for a quick and tasty meal treat.",37,2483,160,1,2023/1/1 9:00,2023/1/1 9:00
4284,Tiramisu cup,http://127.0.0.1:8080/images/4284.png,Treat yourself to one of our tempting yet affordable Tiramisu cup.  It make for a quick and tasty meal treat.,20,1960,276,1,2023/1/1 9:00,2023/1/1 9:00
4285,Insulated Stainless Steel Water Bottle,http://127.0.0.1:8080/images/4285.png,Treat yourself to one of our tempting yet affordable Insulated Stainless Steel Water Bottle.  It make for a quick and tasty meal treat.,77,552,222,1,2023/1/1 9:00,2023/1/1 9:00
4286,Original Toast,http://127.0.0.1:8080/images/4286.png,Treat yourself to one of our tempting yet affordable Original Toast.  It make for a quick and tasty meal treat.,11,2109,78,1,2023/1/1 9:00,2023/1/1 9:00
4287,Coconut Cream Puff with Oreo Cookies,http://127.0.0.1:8080/images/4287.png,Treat yourself to one of our tempting yet affordable Coconut Cream Puff with Oreo Cookies.  It make for a quick and tasty meal treat.,28,2514,468,1,2023/1/1 9:00,2023/1/1 9:00
4288,Insulated Stainless Steel Water Bottle,http://127.0.0.1:8080/images/4288.png,Treat yourself to one of our tempting yet affordable Insulated Stainless Steel Water Bottle.  It make for a quick and tasty meal treat.,60,2050,251,1,2023/1/1 9:00,2023/1/1 9:00
4289,Lattes,http://127.0.0.1:8080/images/4289.png,Treat yourself to one of our tempting yet affordable Lattes.  It make for a quick and tasty meal treat.,72,2307,447,0,2023/1/1 9:00,2023/1/1 9:00
4290,Original Toast,http://127.0.0.1:8080/images/4290.png,Treat yourself to one of our tempting yet affordable Original Toast.  It make for a quick and tasty meal treat.,59,1084,406,1,2023/1/1 9:00,2023/1/1 9:00
4291,Double Cheese & Ham Sandwich,http://127.0.0.1:8080/images/4291.png,Treat yourself to one of our tempting yet affordable Double Cheese & Ham Sandwich.  It make for a quick and tasty meal treat.,71,2450,259,1,2023/1/1 9:00,2023/1/1 9:00
4292,BBQ Pork Skewer,http://127.0.0.1:8080/images/4292.png,Treat yourself to one of our tempting yet affordable BBQ Pork Skewer.  It make for a quick and tasty meal treat.,7,191,52,1,2023/1/1 9:00,2023/1/1 9:00
4293,Spicy Chicken Cartilage,http://127.0.0.1:8080/images/4293.png,Treat yourself to one of our tempting yet affordable Spicy Chicken Cartilage.  It make for a quick and tasty meal treat.,32,2460,352,1,2023/1/1 9:00,2023/1/1 9:00
4294,Milk Cream Roll Cake,http://127.0.0.1:8080/images/4294.png,Treat yourself to one of our tempting yet affordable Milk Cream Roll Cake.  It make for a quick and tasty meal treat.,95,1058,297,1,2023/1/1 9:00,2023/1/1 9:00
4295,Creamy Carbonara Spaghetti,http://127.0.0.1:8080/images/4295.png,Treat yourself to one of our tempting yet affordable Creamy Carbonara Spaghetti.  It make for a quick and tasty meal treat.,94,1641,460,1,2023/1/1 9:00,2023/1/1 9:00
4296,Spaghetti with Meat Sauce,http://127.0.0.1:8080/images/4296.png,Treat yourself to one of our tempting yet affordable Spaghetti with Meat Sauce.  It make for a quick and tasty meal treat.,15,1640,167,1,2023/1/1 9:00,2023/1/1 9:00
4297,Milk Cream Roll Cake,http://127.0.0.1:8080/images/4297.png,Treat yourself to one of our tempting yet affordable Milk Cream Roll Cake.  It make for a quick and tasty meal treat.,51,2688,344,1,2023/1/1 9:00,2023/1/1 9:00
4298,Cold Teas,http://127.0.0.1:8080/images/4298.png,Treat yourself to one of our tempting yet affordable Cold Teas.  It make for a quick and tasty meal treat.,3,1290,53,0,2023/1/1 9:00,2023/1/1 9:00
4299,Coconut Curry Chicken Rice,http://127.0.0.1:8080/images/4299.png,Treat yourself to one of our tempting yet affordable Coconut Curry Chicken Rice.  It make for a quick and tasty meal treat.,54,2668,294,1,2023/1/1 9:00,2023/1/1 9:00
4300,Tiramisu cup,http://127.0.0.1:8080/images/4300.png,Treat yourself to one of our tempting yet affordable Tiramisu cup.  It make for a quick and tasty meal treat.,72,2763,180,1,2023/1/1 9:00,2023/1/1 9:00
4301,Milk Cream Roll Cake,http://127.0.0.1:8080/images/4301.png,Treat yourself to one of our tempting yet affordable Milk Cream Roll Cake.  It make for a quick and tasty meal treat.,72,2298,487,0,2023/1/1 9:00,2023/1/1 9:00
4302,Chicken Sandwich,http://127.0.0.1:8080/images/4302.png,Treat yourself to one of our tempting yet affordable Chicken Sandwich.  It make for a quick and tasty meal treat.,64,447,330,1,2023/1/1 9:00,2023/1/1 9:00
4303,Basque Cheese Cake,http://127.0.0.1:8080/images/4303.png,Treat yourself to one of our tempting yet affordable Basque Cheese Cake.  It make for a quick and tasty meal treat.,11,2831,65,1,2023/1/1 9:00,2023/1/1 9:00
4304,Hot Teas,http://127.0.0.1:8080/images/4304.png,Treat yourself to one of our tempting yet affordable Hot Teas.  It make for a quick and tasty meal treat.,3,1757,221,0,2023/1/1 9:00,2023/1/1 9:00
4305,BBQ Pork Skewer,http://127.0.0.1:8080/images/4305.png,Treat yourself to one of our tempting yet affordable BBQ Pork Skewer.  It make for a quick and tasty meal treat.,42,132,405,1,2023/1/1 9:00,2023/1/1 9:00
4306,BBQ Pork Skewer,http://127.0.0.1:8080/images/4306.png,Treat yourself to one of our tempting yet affordable BBQ Pork Skewer.  It make for a quick and tasty meal treat.,90,2636,442,1,2023/1/1 9:00,2023/1/1 9:00
4307,BBQ Pork Skewer,http://127.0.0.1:8080/images/4307.png,Treat yourself to one of our tempting yet affordable BBQ Pork Skewer.  It make for a quick and tasty meal treat.,54,2966,61,0,2023/1/1 9:00,2023/1/1 9:00
4308,Organic Green Tea,http://127.0.0.1:8080/images/4308.png,Treat yourself to one of our tempting yet affordable Organic Green Tea.  It make for a quick and tasty meal treat.,92,416,458,1,2023/1/1 9:00,2023/1/1 9:00
4309,Americanos,http://127.0.0.1:8080/images/4309.png,Treat yourself to one of our tempting yet affordable Americanos.  It make for a quick and tasty meal treat.,26,1875,110,1,2023/1/1 9:00,2023/1/1 9:00
4310,Chocolate Cookies,http://127.0.0.1:8080/images/4310.png,Treat yourself to one of our tempting yet affordable Chocolate Cookies.  It make for a quick and tasty meal treat.,4,1015,352,1,2023/1/1 9:00,2023/1/1 9:00
4311,Original Toast,http://127.0.0.1:8080/images/4311.png,Treat yourself to one of our tempting yet affordable Original Toast.  It make for a quick and tasty meal treat.,98,537,442,0,2023/1/1 9:00,2023/1/1 9:00
4312,Coconut Curry Chicken Rice,http://127.0.0.1:8080/images/4312.png,Treat yourself to one of our tempting yet affordable Coconut Curry Chicken Rice.  It make for a quick and tasty meal treat.,37,1825,291,1,2023/1/1 9:00,2023/1/1 9:00
4313,Spicy Chicken Cartilage,http://127.0.0.1:8080/images/4313.png,Treat yourself to one of our tempting yet affordable Spicy Chicken Cartilage.  It make for a quick and tasty meal treat.,70,443,484,0,2023/1/1 9:00,2023/1/1 9:00
4314,Chocolate Cookies,http://127.0.0.1:8080/images/4314.png,Treat yourself to one of our tempting yet affordable Chocolate Cookies.  It make for a quick and tasty meal treat.,59,2805,321,1,2023/1/1 9:00,2023/1/1 9:00
4315,Chicken Sandwich,http://127.0.0.1:8080/images/4315.png,Treat yourself to one of our tempting yet affordable Chicken Sandwich.  It make for a quick and tasty meal treat.,3,2823,350,0,2023/1/1 9:00,2023/1/1 9:00
4316,Reusable Silicone Food Storage Bags,http://127.0.0.1:8080/images/4316.png,Treat yourself to one of our tempting yet affordable Reusable Silicone Food Storage Bags.  It make for a quick and tasty meal treat.,4,2755,297,0,2023/1/1 9:00,2023/1/1 9:00
4317,Reusable Silicone Food Storage Bags,http://127.0.0.1:8080/images/4317.png,Treat yourself to one of our tempting yet affordable Reusable Silicone Food Storage Bags.  It make for a quick and tasty meal treat.,28,1695,262,1,2023/1/1 9:00,2023/1/1 9:00
4318,BBQ Pork Skewer,http://127.0.0.1:8080/images/4318.png,Treat yourself to one of our tempting yet affordable BBQ Pork Skewer.  It make for a quick and tasty meal treat.,90,744,455,1,2023/1/1 9:00,2023/1/1 9:00
4319,Coconut Curry Chicken Rice,http://127.0.0.1:8080/images/4319.png,Treat yourself to one of our tempting yet affordable Coconut Curry Chicken Rice.  It make for a quick and tasty meal treat.,4,2987,439,1,2023/1/1 9:00,2023/1/1 9:00
4320,Organic Green Tea,http://127.0.0.1:8080/images/4320.png,Treat yourself to one of our tempting yet affordable Organic Green Tea.  It make for a quick and tasty meal treat.,60,2460,104,1,2023/1/1 9:00,2023/1/1 9:00
4321,Double Cheese & Ham Sandwich,http://127.0.0.1:8080/images/4321.png,Treat yourself to one of our tempting yet affordable Double Cheese & Ham Sandwich.  It make for a quick and tasty meal treat.,9,1718,239,1,2023/1/1 9:00,2023/1/1 9:00
4322,Spaghetti with Meat Sauce,http://127.0.0.1:8080/images/4322.png,Treat yourself to one of our tempting yet affordable Spaghetti with Meat Sauce.  It make for a quick and tasty meal treat.,11,1060,389,1,2023/1/1 9:00,2023/1/1 9:00
4323,Reusable Silicone Food Storage Bags,http://127.0.0.1:8080/images/4323.png,Treat yourself to one of our tempting yet affordable Reusable Silicone Food Storage Bags.  It make for a quick and tasty meal treat.,61,1798,408,1,2023/1/1 9:00,2023/1/1 9:00
4324,Insulated Stainless Steel Water Bottle,http://127.0.0.1:8080/images/4324.png,Treat yourself to one of our tempting yet affordable Insulated Stainless Steel Water Bottle.  It make for a quick and tasty meal treat.,25,2123,394,1,2023/1/1 9:00,2023/1/1 9:00
4325,Expresso,http://127.0.0.1:8080/images/4325.png,Treat yourself to one of our tempting yet affordable Expresso.  It make for a quick and tasty meal treat.,86,1749,73,0,2023/1/1 9:00,2023/1/1 9:00
